54641,Verveine & Clémentine,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/257/945/normal/275521734_2752133501600186_3043513314092741717_n.jpg?1647246030,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/257/945/thumb/275521734_2752133501600186_3043513314092741717_n.jpg?1647246030,edp,50,2022,unisex,False,95
54342,Coco & Bergamote,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/253/387/normal/163819_img-7623-berdoues-coco-bergamote_720.jpg?1645764690,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/253/387/thumb/163819_img-7623-berdoues-coco-bergamote_720.jpg?1645764690,edt,100,2022,unisex,False,95
47149,1902 Citron Caviar,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/157/338/normal/148208_img-2932-berdoues-1902-citron-caviar_720.jpg?1616998590,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/157/338/thumb/148208_img-2932-berdoues-1902-citron-caviar_720.jpg?1616998590,edc,245,2021,unisex,False,95
41767,Venice Beach,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/062/033/normal/138164_img-6329-berdoues-collection-grands-crus-summer-edition-venice-beach_720.jpg?1585800817,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/062/033/thumb/138164_img-6329-berdoues-collection-grands-crus-summer-edition-venice-beach_720.jpg?1585800817,edt,30,2020,unisex,False,95
44615,Avoine & Coquelicot,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/105/728/normal/144225_img-7622-berdoues-1902-avoine-coquelicot_480.jpg?1601879186,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/105/728/thumb/144225_img-7622-berdoues-1902-avoine-coquelicot_480.jpg?1601879186,edt,100,2020,unisex,False,95
42090,Lagon & Fleur de Tiaré,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/065/283/normal/139054_img-9439-berdoues-1902-lagon-fleur-de-tiare_480.jpg?1587540511,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/065/283/thumb/139054_img-9439-berdoues-1902-lagon-fleur-de-tiare_480.jpg?1587540511,edt,100,2020,unisex,False,95
41769,Bondi Beach,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/062/035/normal/138167_img-3081-berdoues-collection-grands-crus-summer-edition-bondi-beach_720.jpg?1585801548,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/062/035/thumb/138167_img-3081-berdoues-collection-grands-crus-summer-edition-bondi-beach_720.jpg?1585801548,edt,30,2020,unisex,False,95
41768,Sunrise Beach,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/062/034/normal/138166_img-8425-berdoues-collection-grands-crus-summer-edition-sunrise-beach_720.jpg?1585801296,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/062/034/thumb/138166_img-8425-berdoues-collection-grands-crus-summer-edition-sunrise-beach_720.jpg?1585801296,edt,30,2020,unisex,False,95
41766,Calvi Beach,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/061/919/normal/138165_img-1283-berdoues-collection-grands-crus-summer-edition-calvi-beach_720.jpg?1585741162,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/061/919/thumb/138165_img-1283-berdoues-collection-grands-crus-summer-edition-calvi-beach_720.jpg?1585741162,edt,30,2020,unisex,False,95
41199,1902 Orange Fizz ,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/059/174/normal/375x500.59854.jpg?1583289656,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/059/174/thumb/375x500.59854.jpg?1583289656,edc,125,2020,unisex,False,95
41168,Guaria Morada,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/059/091/normal/132677_img-1249-berdoues-collection-grands-crus-guaria-morada_720.jpg?1583214247,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/059/091/thumb/132677_img-1249-berdoues-collection-grands-crus-guaria-morada_720.jpg?1583214247,edp,100,2020,unisex,False,95
38253,Freesia & Coton,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/050/770/normal/132378_img-7193-berdoues-1902-eau-de-toilette-freesia-coton_720.jpg?1570764156,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/050/770/thumb/132378_img-7193-berdoues-1902-eau-de-toilette-freesia-coton_720.jpg?1570764156,edt,100,2019,unisex,False,95
31827,L'Eau ,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/042/010/normal/375x500.54399.jpg?1554093045,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/042/010/thumb/375x500.54399.jpg?1554093045,edp,100,2019,women,False,95
36950,Oud Wa Amber,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/048/297/normal/375x500.56276.jpg?1565673914,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/048/297/thumb/375x500.56276.jpg?1565673914,edp,100,2019,unisex,False,95
36949,Ylang & Fleur de Sel ,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/048/296/normal/375x500.56275.jpg?1565672829,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/048/296/thumb/375x500.56275.jpg?1565672829,edt,100,2019,unisex,False,95
33809,Koh Phi Phi,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/044/149/normal/375x500.55133.jpg?1557891207,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/044/149/thumb/375x500.55133.jpg?1557891207,edp,100,2019,unisex,False,95
33807,Capri ,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/044/147/normal/375x500.55132.jpg?1557890960,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/044/147/thumb/375x500.55132.jpg?1557890960,edp,100,2019,unisex,False,95
33806,Bora-Bora,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/044/146/normal/375x500.55131.jpg?1557890715,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/044/146/thumb/375x500.55131.jpg?1557890715,edp,100,2019,unisex,False,95
31840,1902 Rose ,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/042/024/normal/375x500.54400.jpg?1554096150,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/042/024/thumb/375x500.54400.jpg?1554096150,edc,100,2019,women,False,95
26081,1902 Thé Blanc,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/035/420/normal/EDC_1902_TRADITION_THE_BLANC.png?1543918750,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/035/420/thumb/EDC_1902_TRADITION_THE_BLANC.png?1543918750,edc,245,2018,unisex,False,95
26087,Hoja de Cuba Collection Grands Crus,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/035/426/normal/HOJA_DE_CUBA.png?1543919401,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/035/426/thumb/HOJA_DE_CUBA.png?1543919401,parfum,100,2018,unisex,False,95
26083,Peng Lai ,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/035/422/normal/PENGLAI.png?1543919084,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/035/422/thumb/PENGLAI.png?1543919084,parfum,100,2018,unisex,False,95
21104,Azur Riviera,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/030/378/normal/375x500.51508.jpg?1537347715,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/030/378/thumb/375x500.51508.jpg?1537347715,parfum,100,2018,unisex,False,95
26079,1902 Cedrat,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/035/418/normal/EDC_1902_TRADITION_CEDRAT.png?1543918541,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/035/418/thumb/EDC_1902_TRADITION_CEDRAT.png?1543918541,edc,245,2018,unisex,False,95
23368,1902 Figuier & Sichuan,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/032/671/normal/Figuier_et_Sichuan.png?1543919734,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/032/671/thumb/Figuier_et_Sichuan.png?1543919734,edt,100,2018,unisex,False,95
11538,1902 Trèfle & Vétiver,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/013/377/normal/Trefle-et-vetiveri.png?1543919527,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/013/377/thumb/Trefle-et-vetiveri.png?1543919527,edt,100,2017,unisex,False,95
11545,1902 Pivoine & Rhubarbe,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/013/384/normal/Pivoine-_-rhubarbe.png?1543919632,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/013/384/thumb/Pivoine-_-rhubarbe.png?1543919632,edt,100,2017,women,False,95
11544,1902 Amande & Tonka,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/013/383/normal/Amande-et-tonka.png?1543919604,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/013/383/thumb/Amande-et-tonka.png?1543919604,edt,100,2017,women,False,95
11542,1902 Musc & Neroli,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/013/381/normal/Musc-et-neroli.png?1543919581,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/013/381/thumb/Musc-et-neroli.png?1543919581,edt,100,2017,women,False,95
11540,1902 Lierre & Bois,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/013/379/normal/Lierre-et-bois.png?1543919558,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/013/379/thumb/Lierre-et-bois.png?1543919558,edt,100,2017,unisex,False,95
10006,Violette,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/011/784/normal/nd.44298.jpg?1494906598,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/011/784/thumb/nd.44298.jpg?1494906598,edp,100,2017,unisex,False,95
5750,1902 Bergamote Indigo,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/007/053/normal/nd.42143.jpg?1479352102,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/007/053/thumb/nd.42143.jpg?1479352102,edc,245,2017,unisex,False,95
10003,Maasaï Mara Collection Grands Crus,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/011/781/normal/nd.43109.jpg?1494905421,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/011/781/thumb/nd.43109.jpg?1494905421,parfum,100,2017,unisex,False,95
5749,1902 Bois Ambré,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/007/052/normal/nd.42140.jpg?1479351789,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/007/052/thumb/nd.42140.jpg?1479351789,edc,245,2017,unisex,False,95
10000,Millesime Oud Wa Ward,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/011/778/normal/nd.32655.jpg?1494904289,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/011/778/thumb/nd.32655.jpg?1494904289,edp,100,2016,unisex,False,95
9998,Millesime Oud Wa Misk,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/011/776/normal/nd.32656.jpg?1494903985,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/011/776/thumb/nd.32656.jpg?1494903985,edp,100,2016,unisex,False,95
5746,1902 Verveine Yuzu,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/007/049/normal/nd.42141.jpg?1479351441,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/007/049/thumb/nd.42141.jpg?1479351441,edc,245,2016,men,False,95
3331,1902 Figue Blanche,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/004/487/normal/berdoues-eau-de-cologne-1902-figue-blanche.jpg?1493967023,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/004/487/thumb/berdoues-eau-de-cologne-1902-figue-blanche.jpg?1493967023,edc,245,2016,unisex,False,95
10005,Vânira Moorea Collection Grands Crus,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/011/783/normal/nd.38167.jpg?1494906077,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/011/783/thumb/nd.38167.jpg?1494906077,parfum,100,2016,unisex,False,95
10004,Russkaya Kozha Collection Grands Crus,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/011/782/normal/nd.41117.jpg?1494905772,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/011/782/thumb/nd.41117.jpg?1494905772,parfum,100,2016,unisex,False,95
9999,Millesime Oud Wa Vanillia,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/011/777/normal/nd.32657.jpg?1494904164,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/011/777/thumb/nd.32657.jpg?1494904164,edp,100,2016,unisex,False,95
1992,1902 Lavande,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/001/989/normal/berdoues-1902-eau-de-cologne-tradition-lavande.jpg?1493968552,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/001/989/thumb/berdoues-1902-eau-de-cologne-tradition-lavande.jpg?1493968552,edc,245,2015,unisex,False,95
