3730,Always,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/004/917/normal/as_always.jpg?1473669439,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/004/917/thumb/as_always.jpg?1473669439,edp,100,2009,women,False,95
3728,Joya,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/004/915/normal/as_joya.jpg?1473669225,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/004/915/thumb/as_joya.jpg?1473669225,edp,500,2006,women,False,95
30718,Bai ,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/890/normal/375x500.1640.jpg?1551864471,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/890/thumb/375x500.1640.jpg?1551864471,edt,100,2006,women,False,95
30719,Bijou ,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/891/normal/375x500.1644.jpg?1551864608,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/891/thumb/375x500.1644.jpg?1551864608,edt,100,2006,women,False,95
43,Jewel,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/002/514/normal/as_jewel.jpg?1473669035,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/002/514/thumb/as_jewel.jpg?1473669035,edp,50,2005,women,False,95
3729,Mei,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/004/916/normal/as_mei.jpg?1473669312,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/004/916/thumb/as_mei.jpg?1473669312,edp,50,2005,women,False,95
30722,Paradise ,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/894/normal/41p8C3Z9QDL._SY355_.jpg?1551865749,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/894/thumb/41p8C3Z9QDL._SY355_.jpg?1551865749,edp,50,2003,women,False,95
30723,Paradise Homme,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/895/normal/alfred_sung_paradise_homme_final_a4_by_clockmaster77_dcgppjf-pre.jpg?1551866006,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/895/thumb/alfred_sung_paradise_homme_final_a4_by_clockmaster77_dcgppjf-pre.jpg?1551866006,edt,100,2003,men,False,95
30727,Sha,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/899/normal/375x500.1639.jpg?1551866762,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/899/thumb/375x500.1639.jpg?1551866762,edt,100,2003,women,False,95
30729,Sung Day Mist,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/901/normal/375x500.1651.jpg?1551867516,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/901/thumb/375x500.1651.jpg?1551867516,edp,50,2003,women,False,95
42,Hei,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/002/513/normal/as_hei.jpg?1473668919,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/002/513/thumb/as_hei.jpg?1473668919,edt,50,2002,men,False,95
44,Shi,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/002/515/normal/as_shi_w.jpg?1473669130,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/002/515/thumb/as_shi_w.jpg?1473669130,edp,50,2000,women,False,95
30726,Pure Moment ,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/898/normal/31K3R5J5C3L.jpg?1551866478,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/898/thumb/31K3R5J5C3L.jpg?1551866478,edt,100,1999,women,False,95
30725,Pure,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/897/normal/1082w.jpg?1551866262,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/897/thumb/1082w.jpg?1551866262,edp,100,1997,women,False,95
10394,Forever,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/012/193/normal/Alfred_Sung_Forever.jpeg?1496126975,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/012/193/thumb/Alfred_Sung_Forever.jpeg?1496126975,edp,125,1995,women,False,95
30732,Sung Spa,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/904/normal/41GF8ANVD4L.jpg?1551867946,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/904/thumb/41GF8ANVD4L.jpg?1551867946,edt,100,1992,women,False,95
30721,Encore,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/893/normal/375x500.5393.jpg?1551864790,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/893/thumb/375x500.5393.jpg?1551864790,edp,30,1990,women,False,95
30730,Sung Homme ,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/902/normal/375x500.1652.jpg?1551867781,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/902/thumb/375x500.1652.jpg?1551867781,edt,100,1989,men,False,95
30728,Sung ,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/900/normal/631w.jpg?1551867173,https://perfumist-images.fra1.cdn.digitaloceanspaces.com/assets/product/mains/files/000/040/900/thumb/631w.jpg?1551867173,edt,100,1986,women,False,95
